game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Handiboe,,Savannah,cf,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,4,1,0,1,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Camnitz,,Savannah,p,10,3,0,,1,,,,,,,,,,,,,9,,9,2,3,1,,,0,1,0,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Lipe,,Savannah,3b,2,5,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,1,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Norcott,,Savannah,rf,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Gust,,Savannah,1b,4,4,1,,3,1,,,,,,,1,,,,,,,,,,,,,10,0,0,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Winston,,Savannah,lf,5,4,2,,0,,,,,,,,,,1,,,,,,,,,,,6,0,0,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Crowell,,Savannah,ss,6,4,2,,2,,,,,,,1,,,,,,,,,,,,,,2,5,0,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Zimmerman,,Savannah,2b,7,4,0,,0,,,,,,,,1,,,,,,,,,,,,,3,3,0,1,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Short,,Savannah,c,8,5,0,,2,,,,,,,,,,,,,,,,,,,,,5,1,0,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,Smallwood,,Savannah,p,9,1,0,,0,,,,,,,,,,,,,1.1,,5,1,1,,,,0,0,0,,,
6a4bf2f4-848b-51b1-afbf-571e678ad164,1915,South Atlantic League,1915-04-17,0,TOTALS,,Savannah,,,42,5,,11,,,,,,,,,,,4,,,,,,,,,,31,12,1,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Cowan,,Albany,cf,1,3,1,,1,,,,,,,,,,1,,,,,,,,,,,1,0,1,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,South,,Albany,p,10,2,0,,2,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Manush,,Albany,3b,2,3,1,,0,,,,,,,,1,,,,,,,,,,,,,1,3,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,McDowell,,Albany,rf,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Erwin,,Albany,ss,4,2,2,,1,1,,,,,,,,,,,,,,,,,,,,3,3,2,1,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Hanna,,Albany,lf,5,2,1,,1,,1,,,,,,,,,,,,,,,,,,,4,0,1,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Waldron,,Albany,2b,6,4,0,,2,,,,,,,,,,1,,,,,,,,,,,0,4,1,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Wells,,Albany,c,7,4,1,,1,,,,,,,,,,1,,,,,,,,,,,7,2,0,1,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Prough,,Albany,1b,8,4,2,,1,,,,,,,,,,1,,,,,,,,,,,10,0,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Lawrence,,Albany,p,9,1,0,,0,,,,,,,,,,,,,,,,,3,,,,0,1,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,TOTALS,,Albany,,,30,9,,10,,,,,,,,,,,6,,,,,,,,,,27,13,5,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Carroll,,Jacksonville,1b,1,5,1,,3,1,1,,,,,,,,,,,,,,,,,,,7,1,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Williams,,Jacksonville,p,10,3,0,,1,,,,,,,,,,,,,,,,1,,,,,0,2,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Gaston,,Jacksonville,cf,2,4,1,,0,,,,,,,,,,1,,,,,,,,,,,2,0,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Carter,,Jacksonville,2b,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,4,3,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Cueto,,Jacksonville,ss,4,5,1,,1,1,,,,,,,,,,,,,,,,,,,,1,1,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Bowen,,Jacksonville,3b,5,3,1,,1,,,,,,,,,,,,,,,,,,,1,,0,4,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Hill,,Jacksonville,cf,6,4,0,,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Price,,Jacksonville,lf,7,3,0,,0,,,,,,,,1,,,,,,,,,,,,,3,0,1,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Pierre,,Jacksonville,c,8,4,0,,0,,,,,,,,,,1,,,,,,,,,,,6,1,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,Ellis,,Jacksonville,p,9,1,0,,0,,,,,,,,,,,,,,,,,4,,,,0,0,0,,,
d049709f-7481-58cf-b8e3-8d091f6f693a,1915,South Atlantic League,1915-04-17,0,TOTALS,,Jacksonville,,,37,5,,8,,,,,,,,,,,7,,,,,,,,,,24,12,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Cowan,,Albany,cf,1,4,0,,1,,,,,,,,1,,,,,,,,,,,,,2,0,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Manush,,Albany,3b,2,5,0,,2,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,McDowell,,Albany,rf,3,5,1,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Erwin,,Albany,ss,4,4,1,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Hanna,,Albany,lf,5,2,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Waldron,,Albany,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Wells,,Albany,c,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,9,0,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Prough,,Albany,1b,8,4,1,,1,,,1,,,,,,,,,,,,,,,,,,9,0,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Alton,,Albany,p,9,4,0,,2,,,,,,,,,,,,,,,,1,7,,,,0,3,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,TOTALS,,Albany,,,36,3,,7,,,,,,,,,,,9,,,,,,,,,,27,8,2,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Matthews,,Macon,cf,1,4,0,,1,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Moore,,Macon,rf,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Basham,,Macon,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Mack,,Macon,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,4,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Nield,,Macon,ss,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,4,2,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Stinson,,Macon,rf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Chancey,,Macon,lf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Gorham,,Macon,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Munn,,Macon,1b,7,2,0,,0,,,,,,,,1,,,,,,,,,,,,,9,0,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Meehan,,Macon,c,8,2,0,,0,,,,,,,,1,,,,,,,,,,,,,5,1,0,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,Foster,,Macon,p,9,2,0,,0,,,,,,,,,,,,,,,,2,4,,,,1,3,1,,,
79c2f5cd-83df-572a-990c-a7a1eb4ef0fb,1915,South Atlantic League,1915-04-19,0,TOTALS,,Macon,,,31,1,,6,,,,,,,,,,,6,,,,,,,,,,27,12,5,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Burgess,,Augusta,rf,1,4,1,,1,,,,,,,,,1,,,,,,,,,,,,0,0,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Ogren,,Augusta,2b,2,5,0,,0,,,,,,,,,,,,,,,,,,,,,2,3,1,1,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Smith,,Augusta,lf,3,4,2,,2,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Ezell,,Augusta,cf,4,3,1,,1,,,,,,,,1,,1,,,,,,,,,,,2,0,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Champlain,,Augusta,3b,5,4,0,,1,1,,,,,,,,,,,,,,,,,,,,3,2,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Davenport,,Augusta,1b,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,12,0,0,1,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Kelly,,Augusta,ss,7,4,1,,2,,,,,,,,,,,,,,,,,,,,,1,3,0,1,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Johnson,,Augusta,c,8,2,0,,1,,,,,,,,2,,,,,,,,,,,,,6,0,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,McManus,,Augusta,p,9,3,0,,0,,,,,,,,,,,,,,,,2,6,,,,0,4,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,TOTALS,,Augusta,,,33,6,,9,,,,,,,,,,,5,,,,,,,,,,27,12,1,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Tyson,,Charleston,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Cain,,Charleston,ss,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,3,1,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Bitting,,Charleston,3b,3,3,0,,1,,,,,,,,1,,1,,,,,,,,,,,3,2,1,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Mackert,,Charleston,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Bankston,,Charleston,lf,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Sabrie,,Charleston,1b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,7,0,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Connolly,,Charleston,c,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,8,2,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Reagan,,Charleston,2b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,3,0,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,Spaid,,Charleston,p,9,3,0,,1,,,,,,,,,,,,,,,,1,5,,,,0,1,1,,,
87c608b1-e2b5-5f72-8839-314e8b55cbff,1915,South Atlantic League,1915-04-19,0,TOTALS,,Charleston,,,30,0,,4,,,,,,,,,,,6,,,,,,,,,,27,11,4,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Nally,,Columbia,lf,1,4,1,,1,,,1,,,,,,,,,,,,,,,,,,1,0,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Stuart,,Columbia,c,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,3,1,0,,,1
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Harbison,,Columbia,ss,3,4,2,,2,,,1,,,,,,,,,,,,,,,,,,1,5,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Bernsen,,Columbia,1b,4,2,1,,1,,1,,,,,,1,,,,,,,,,,,,,10,0,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Lake,,Columbia,cf,5,3,1,,1,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Layden,,Columbia,rf,6,3,1,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Pokorney,,Columbia,2b,7,3,0,,1,,,,,,,,,,1,,,,,,,,,,,5,4,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Finnegan,,Columbia,3b,8,4,1,,2,1,,,,,,,,,,,,,,,,,,,,2,4,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Green,,Columbia,p,9,4,0,,2,,1,,,,,,,,,,,,,,5,3,,,,0,2,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,TOTALS,,Columbia,,,30,7,,11,,,,,,,,,,,6,,,,,,,,,,27,16,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Handiboe,,Savannah,cf,1,4,0,,1,,,,,,,,,,1,,,,,,,,,,,5,1,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Norcott,,Savannah,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Lipe,,Savannah,3b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Rafferty,,Savannah,rf,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Gust,,Savannah,1b,4,3,1,,2,,,,,,,,,,,,,,,,,,,,,10,0,0,1,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Winston,,Savannah,lf,5,1,1,,1,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Crowell,,Savannah,ss,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Zimmerman,,Savannah,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Short,,Savannah,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,4,2,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,Smallwood,,Savannah,p,9,3,0,,1,,,,,,,,,,,,,,,,4,3,1,,,0,2,0,,,
dca6c185-5d31-5377-b625-7bd3a37777c8,1915,South Atlantic League,1915-04-19,0,TOTALS,,Savannah,,,31,2,,7,,,,,,,,,,,9,,,,,,,,,,24,10,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Rickard,,Columbus,rf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Thompson,,Columbus,c,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,7,0,2,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,McDuff,,Columbus,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,3,1,1,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Folmar,,Columbus,cf,4,4,2,,2,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Brooks,,Columbus,2b,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Herndon,,Columbus,3b,6,2,1,,1,,,,,,,1,,,1,,,,,,,,,,,1,2,0,2,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Fox,,Columbus,1b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,9,1,0,2,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Jackson,,Columbus,lf,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Hawkins,,Columbus,p,9,2,1,,1,,,1,,,,,,,,,,,,,2,6,1,,,0,2,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,TOTALS,,Columbus,,,29,5,,6,,,,,,,,,,,,,,,,,,,,,27,8,3,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Carroll,,Jacksonville,1b,1,2,0,,0,,,,,,,1,,,1,,,,,,,,,,,8,1,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Gaston,,Jacksonville,cf,2,4,0,,1,1,,,,,,,,,,,,,,,,,,,,1,0,1,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Carter,,Jacksonville,2b,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,1,1,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Cueto,,Jacksonville,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Bowen,,Jacksonville,3b,5,3,1,,1,,,1,,,,,,,,,,,,,,,,,,2,1,1,1,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Hill,,Jacksonville,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Crowder,,Jacksonville,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,4,2,1,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Manchester,,Jacksonville,c,8,2,0,,1,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,Burmeister,,Jacksonville,p,9,3,0,,0,,,,,,,,,,,,,,,,4,3,1,,,0,3,1,,,
f83be90d-3e1a-5d73-9b35-4511a127af61,1915,South Atlantic League,1915-04-19,0,TOTALS,,Jacksonville,,,30,1,,5,,,,,,,,,,,,,,,,,,,,,24,11,5,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Cowan,,Albany,cf,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,South,,Albany,p,10,2,0,,0,,,,,,,,,,,,,,,,2,,,,,0,1,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Lawrence,,Albany,p,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Manush,,Albany,3b,2,5,0,,2,1,,,,,,,,,,,,,,,,,,,,1,2,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,McDowell,,Albany,rf,3,5,1,,2,,1,,,,,,,,,,,,,,,,,,,2,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Erwin,,Albany,ss,4,5,1,,2,,,,,,,,,,,,,,,,,,,,,2,2,0,2,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Hanna,,Albany,lf,5,4,3,,3,,,1,,,,,1,,1,,,,,,,,,,,3,1,1,1,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Waldron,,Albany,2b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,3,4,0,1,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Wells,,Albany,c,7,3,2,,1,,,,,,,,2,,,,,,,,,,,,,4,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Prough,,Albany,1b,8,5,1,,2,1,,1,,,,,,,,,,,,,,,,,,10,3,2,1,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Guerry,,Albany,p,9,1,0,,0,,,,,,,1,,,,,,,,,3,,,,,0,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,TOTALS,,Albany,,,39,8,,13,,,,,,,,,,,11,,,,,,,,,,27,14,3,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Matthews,,Macon,cf,1,5,1,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Basham,,Macon,ph,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Moore,,Macon,pr,11,0,1,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Dickerson,,Macon,p,12,0,0,,0,,,,,,,,,,,,,,,,,1,,,,0,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Mack,,Macon,2b,2,5,2,,3,,1,1,,,,,,,,,,,,,,,,,,5,3,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Nield,,Macon,ss,3,4,1,,2,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Stinson,,Macon,rf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Chancey,,Macon,lf,5,3,2,,1,1,,,,,,,1,,1,,,,,,,,,,,1,0,1,,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Gorham,,Macon,3b,6,3,0,,2,,,,,,,,,,,,,,,,,,,,,2,7,2,1,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Munn,,Macon,1b,7,5,0,,1,,,,,,,,,,,,,,,,,,,,,11,2,0,1,,
2d84d251-68e7-5f64-b649-acb0b3050903,1915,South Atlantic League,1915-04-20,0,Meehan,,Macon,c,8,5,0,,1,1,,,,,,,,,,,,,,,,,,,,6,0,0,,,
